|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24
160|I|got|ta|know|all|the|transactions|from|my|time|in|Oregon|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
161|I|have|to|know|all|the|transactions|from|my|time|in|South|Africa|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
162|Let|me|know|the|transactions|for|all|colthes|I|when|to|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
163|let|me|know|the|transactions|for|The|pizza|places|i|when|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
164|let|me|know|the|transactions|for|all|by|Clothing|stores|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
165|let|me|know|the|transactions|for|all|by|grocerie|stores|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
166|let|me|know|the|transactions|for|all|appliances|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
167|what|is|my|transactions|for|Shopko|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
168|What|is|my|list|for|the|transactions|i|made|on|Best|Buy|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
169|let|me|know|the|transactions|for|all|by|bar|hops|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
170|what|about|the|transactions|i|have|made|for|starbucks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
171|i|like|to|know|the|about|transactions|list|of|grocery|shopping|on|this|month|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
172|what|is|my|transactions|for|Sam|'s|Club|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
173|let|me|know|the|transactions|for|all|by|market|hops|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
174|I|wan|na|know|the|transactions|for|all|by|bar|hops|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
175|I|wish|to|know|the|transactions|for|all|by|bar|hops|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
176|I|got|to|know|the|transactions|for|all|by|bar|hops|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
177|I|got|ta|know|the|transactions|for|all|by|bar|hops|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
178|I|have|to|know|the|transactions|for|all|by|bar|hops|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
179|transactions|for|dining|out|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
180|transactions|for|renting|movies|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
181|transactions|for|subscription|services|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
182|transactions|for|gardening|service|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
183|transactions|for|Great|Western|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
184|I|want|to|know|the|transactions|for|all|by|bar|hops|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
185|I|need|to|know|the|transactions|for|all|by|bar|hops|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
186|I|must|know|the|transactions|for|all|by|bar|hops|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
187|What|are|all|my|wayfair|transactions|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
188|Can|I|have|a|list|of|all|my|coscos|transactions|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
189|What|is|my|transaction|history|regarding|the|old|navy|I|went|to|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
190|Can|you|show|me|my|final|transactions|from|the|Circle|K|I|went|to|last|night|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
191|Can|you|show|me|all|my|Dollar|General|transactions|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
192|transactions|for|groceries|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
193|transactions|for|Kmart|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
194|transactions|for|Nordstrom|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
195|transactions|for|Simply|Be|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
196|transactions|for|taco|bell|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
197|what|are|my|transactions|from|grocery|stores|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
198|tell|me|what|my|transactions|are|for|online|shopping|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
199|what|transactions|have|i|made|at|Ebay|restaurants|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
200|show|me|my|list|of|transactions|i|made|at|utilities|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
201|what|transactions|have|i|made|at|retail|stores|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
202|What|are|my|transactions|for|all|the|pc|parts|this|month|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
203|Tell|me|what|transactions|were|for|John|Lewis|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
204|What|transactions|were|made|at|kohls|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
205|Where|were|my|fewest|transactions|made|in|the|last|3|months|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
206|Show|transactions|made|at|the|coffee|shop|please|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
207|interested|in|and|wanting|to|view|a|list|of|all|my|transactions|at|Michael|'s|places|for|this|0.0|0.0|0.0|0.0|0.0|0.0|0.0
208|need|let|me|know|more|about|wanting|to|view|a|list|of|all|my|transactions|at|All|Pay|places|please|0.0|0.0|0.0|0.0|0.0
209|Show|me|all|the|transaction|with|grocery|stores|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
210|Can|you|show|me|every|transaction|at|a|sports|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
211|Can|you|show|me|all|the|activity|I|had|with|University|of|East|Anglia|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
212|I|need|to|see|all|the|clothing|store|transactions|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
213|I|need|to|see|any|transaction|involving|gas|stations|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
214|I|would|like|to|know|the|last|set|of|transactions|from|my|debit|card|account|over|4|months|0.0|0.0|0.0|0.0|0.0|0.0|0.0
215|show|the|transactions|from|my|debit|card|at|tire|shop|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
216|What|are|the|transactions|i|have|at|restaurant|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
217|Can|you|show|me|a|list|of|Rue|transactions|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
218|Please|give|me|a|list|of|my|transactions|for|applebees|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
219|Could|you|provide|me|a|list|of|largest|related|transactions|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
220|Would|it|be|possible|to|give|me|a|list|of|transactions|made|on|restaurant|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
221|I|'d|like|to|see|a|list|of|transactions|that|have|made|at|bank|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
222|need|to|view|a|list|of|all|my|transactions|at|JFK|airport|places|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
223|Show|me|my|transactions|from|checking|account|on|China|mcdonalds|last|year|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
224|What|was|the|list|of|transactions|for|stationary|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
225|Could|I|have|the|transaction|list|for|microsoft|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
226|What|were|the|list|of|transactions|for|bars|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
227|I|should|know|the|transactions|for|all|by|bar|hops|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
228|transactions|for|Food|Lion|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
229|transactions|for|ebay|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
230|transactions|for|gardening|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
231|transactions|for|apple|store|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
232|transactions|for|REI|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
233|please|elaborate|more|on|my|transactions|using|credit|card|at|bills|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
234|Can|i|see|my|transactions|las|week|from|trip|to|Flordia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
235|I|'d|like|to|see|the|list|of|transactions|from|my|flight|texas|last|month|off|savings|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
236|Show|me|my|transactions|from|checking|account|on|Orlando|restauraunts|last|year|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
237|Can|i|see|my|transactions|las|week|from|trip|to|NY|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
238|transactions|from|last|week|'s|trip|to|London|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
239|transactions|from|last|week|'s|trip|to|Greece|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
240|transactions|from|last|week|'s|trip|to|Toledo|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
241|transactions|from|last|week|'s|trip|to|OR|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
242|transactions|from|last|week|'s|trip|to|Texas|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
243|hi|can|you|inform|me|more|on|my|transactions|from|checking|at|Next|places|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
244|please|elaborate|more|on|wanting|to|view|a|list|of|all|my|transactions|from|credit|card|at|Software|of|Excellence|places|0.0|0.0|0.0|0.0
245|I|need|to|see|my|transactions|in|seattle|last|month|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
246|Show|me|what|I|spent|in|Hawaii|last|week|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
247|I|need|to|see|last|week|'s|money|spent|in|OR|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
248|Can|I|see|my|account|for|transactions|in|denver|please|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
249|Show|me|transactions|in|Ann|arbor|from|the|past|2|months|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
250|I|was|on|now|wanting|to|view|a|list|of|all|my|transactions|from|checking|at|puma|places|?|0.0|0.0|0.0|0.0|0.0|0.0
251|Can|i|see|my|transactions|las|week|from|trip|to|Houston|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
252|I|'d|like|to|see|the|list|of|transactions|from|my|flight|new|york|last|week|off|savings|0.0|0.0|0.0|0.0|0.0|0.0|0.0
253|I|would|like|to|see|all|the|transactions|made|during|my|trip|Brooklyn|other|day|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
254|Could|you|please|show|me|every|transaction|I|made|using|my|credit|at|University|of|Stirling|restaurants|last|year|?|0.0|0.0|0.0|0.0|0.0
255|I|demand|that|you|show|me|every|single|transaction|made|at|restaurants|in|Greece|City|over|the|last|five|years|!|0.0|0.0|0.0|0.0
256|Hello|,|if|it|is|not|a|problem|can|I|see|the|transactions|made|using|my|credit|at|maid|services|over|past|month|?|0.0
257|I|want|to|see|all|the|transactions|that|made|during|my|vacation|Milford|last|week|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
258|Show|me|all|transactions|from|checking|last|month|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
259|I|need|all|disbursement|within|the|state|of|Orlando|this|year|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
260|what|transactions|are|transfers|from|checking|to|savings|in|the|last|year|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
261|how|many|expenditures|did|I|make|on|my|trip|to|Salt|Lake|City|last|month|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
262|Show|me|all|of|my|savings|transactions|in|the|state|texas|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
263|tell|me|all|about|wanting|to|view|a|list|of|my|transactions|from|checking|at|Taco|Bell|places|thank|you|0.0|0.0|0.0|0.0|0.0
264|I|wish|to|see|my|transactions|from|debit|card|account|on|ann|arbor|krispy|kreme|last|year|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0
265|I|must|see|my|transactions|from|credit|account|on|nevada|wallmart|last|year|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
266|I|got|to|see|my|transactions|from|savings|account|on|CT|Walgreen|'s|last|year|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
267|I|wan|na|see|my|transactions|from|checking|account|on|Eastover|Miller|and|Carter|last|year|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
268|I|have|to|see|my|transactions|from|savings|account|on|Virginia|Starbucks|last|year|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
269|transactions|from|last|week|'s|trip|to|Nepal|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
270|transactions|from|last|week|'s|trip|to|Eastover|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
271|transactions|from|last|week|'s|trip|to|Brooklyn|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
272|transactions|from|last|week|'s|trip|to|flint|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
273|transactions|from|last|week|'s|trip|to|OH|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
274|Can|i|see|my|transactions|las|week|from|trip|to|Bali|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
275|Can|i|see|my|transactions|las|week|from|trip|to|Palo|Alto|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
276|Can|i|see|my|transactions|las|week|from|trip|to|Peoria|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
277|Can|i|see|my|transactions|las|week|from|trip|to|Istanbul|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
278|Can|i|see|my|transactions|las|week|from|trip|to|spain|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
279|hi|please|elaborate|more|on|wanting|to|view|a|list|of|all|my|transactions|using|checking|at|PayPal|0.0|0.0|0.0|0.0|0.0|0.0|0.0
280|list|of|all|my|transactions|using|credit|at|macy|'s|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
281|Show|me|what|I|spent|money|on|in|Europe|last|week|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
282|Show|me|my|georgia|transactions|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
283|What|did|I|spend|in|Palo|Alto|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
284|What|did|I|spend|in|San|Diego|last|month|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
285|Show|me|my|transactions|in|Uganda|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
286|transactions|from|last|week|'s|trip|to|San|Diego|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
287|transactions|from|last|week|'s|trip|to|Chicago|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
288|transactions|from|last|week|'s|trip|to|Albany|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
289|transactions|from|last|week|'s|trip|to|the|washington|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
290|transactions|from|last|week|'s|trip|to|new|mexice|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
291|I|would|like|to|be|shown|a|list|of|my|fewest|final|transactions|dating|back|30|days|from|credit|account|0.0|0.0|0.0|0.0|0.0
292|i|want|to|see|all|my|transactions|from|now|10|days|ago|checking|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
293|i|want|to|see|all|my|transactions|from|now|20|days|ago|at|Just|Park|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
294|I|wan|na|be|shown|a|list|of|my|fewest|newest|transactions|dating|back|to|30|days|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
295|I|got|to|be|shown|a|list|of|my|most|newest|transactions|dating|back|30|days|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
296|I|got|ta|be|shown|a|list|of|my|least|recent|transactions|dating|back|to|30|days|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
297|I|must|be|shown|a|list|of|my|less|former|transactions|dating|back|to|30|days|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
298|Print|me|my|transactions|from|now|to|7|days|ago|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
299|Show|me|my|transaction|list|for|the|past|10|days|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
300|Please|give|me|all|of|the|transactions|from|last|Friday|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
301|I|need|to|be|shown|a|list|of|my|least|newest|transactions|dating|back|30|days|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
302|I|wish|to|be|shown|a|list|of|my|less|recent|transactions|dating|back|30|days|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
303|How|do|I|see|my|transactions|from|January|with|Frys|on|a|The|Economist|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
304|Can|you|check|all|my|March|transactions|with|Sears|on|department|stores|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
305|May|I|see|all|the|transactions|i|'ve|made|in|last|ten|days|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
306|I|was|on|now|wanting|to|see|transactions|from|the|past|week|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
307|I|want|to|be|shown|a|list|of|my|fewest|newest|transactions|dating|back|30|days|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
308|I|have|to|be|shown|a|list|of|my|fewest|recent|transactions|dating|back|30|days|now|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
309|Can|you|please|show|me|my|more|recent|bank|transaction|from|the|last|3|days|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
310|I|would|like|to|see|every|single|transaction|have|made|over|the|past|30|days|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
311|Please|show|me|every|transaction|from|the|last|10|days|on|my|account|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
312|Show|me|my|last|deposits|transactions|from|two|weeks|ago|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
313|Shoe|me|tha|last|transaction|I|made|when|in|the|Sephora|store|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
314|How|many|times|did|I|make|purchasess|from|the|same|Food|Maxx|last|month|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
315|What|is|my|transaction|history|from|the|wendy|for|past|month|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
316|Please|show|me|the|transactions|that|I|have|made|within|last|2|weeks|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
317|I|wan|na|see|all|my|transactions|from|now|to|10|days|ago|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
318|I|need|to|see|all|my|transactions|from|now|10|days|ago|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
319|let|me|see|my|transactions|from|checking|account|on|New|York|City|restaurants|last|year|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
320|show|transactions|for|last|8|days|from|Microsoft|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
321|I|would|like|to|see|my|transaction|list|for|maid|services|between|the|1st|july|5th|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
322|Show|me|transactions|between|the|fourth|and|eight|of|may|from|clothes|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
323|I|demand|to|see|my|transactions|with|Burger|King|between|yesterday|and|today|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
